time,open,high,low,close,SMA 50,SMA 100,SMA 200,Volume,Volume MA,Plot,Plot,Plot,Histogram,MACD,Signal
1687168800,26395.34,26445.95,26371.5,26445.49,26117.02619999998,25967.07529999997,26257.107100000005,561.30815069,641.4489216080059,26443.120000000097,26493.55285714283,NaN,-38.32477934981338,52.931081943854224,91.2558612936676
1687176000,26445.66,26576.6,26429.73,26530.8,26149.711199999976,25973.992399999974,26253.65645,1247.19737435,668.406451019506,26429.533333333427,26496.32666666664,NaN,-28.82066859563153,55.230025549128186,84.05069414475972
1687183200,26531.8,26539.34,26349.74,26440.7,26178.869199999976,25980.807199999974,26249.59885,1278.4978572,706.994197259006,26432.7000000001,26492.667619047592,NaN,-27.86909467307521,49.214325803415704,77.08342047649091
1687190400,26440.22,26697.59,26306.34,26661.89,26211.752199999977,25990.18519999997,26247.2006,2099.82164576,780.500201339006,26468.21111111121,26499.658095238072,NaN,-12.398648349935229,61.58511003907188,73.98375838900711
1687197600,26662.02,27051.86,26378.71,26676.87,26246.50299999998,25998.794099999974,26244.8274,5563.28924992,1044.295231670006,26494.208888888985,26508.621904761872,NaN,-1.7706218716306523,71.7704810494688,73.54110292109945
1687204800,26681.62,26857.48,26652.89,26770.27,26279.411199999977,26009.257099999977,26242.84985,1538.4100324,1089.744708936006,26535.358888888986,26519.595714285682,26535.358888888986,10.27374775320611,86.38328761260709,76.10953985940098
1687212000,26770.8,26856.33,26725.53,26844.45,26307.45659999998,26019.982199999973,26241.165149999997,1075.22955866,1112.784291720506,26577.286666666765,26533.990952380922,NaN,21.324476617178647,102.76513563087428,81.44065901369564
1687219200,26844.29,27180.33,26802.35,26896.89,26333.996799999975,26029.368099999974,26239.845849999998,2838.78530652,1233.9083646150061,26629.105555555652,26548.870476190437,NaN,29.73711442764713,118.61205204825455,88.87493762060743
1687226400,26908.01,26968.09,26876.3,26896.58,26360.272999999976,26037.854999999967,26238.61165,801.06542784,1255.254567285506,26684.88222222232,26566.506666666628,NaN,32.62108483348236,129.65129366246038,97.03020882897802
1687233600,26898.6,27031.31,26798.85,26818.79,26386.46799999998,26045.45479999997,26236.8091,1028.66102571,1275.392432341006,26726.3600000001,26581.499999999967,NaN,26.869668480475354,130.6172944295722,103.74762594909686
1687240800,26819.2,26844.88,26753.58,26832.98,26412.124599999977,26054.38449999997,26234.40155,1028.59602649,1303.6193555545058,26759.935555555654,26597.619999999963,NaN,21.815965059569095,131.01758227355822,109.20161721398912
1687248000,26833.25,26836.76,26704.07,26775.51,26436.771199999977,26062.67049999997,26232.428149999996,846.04242822,1292.8779976605058,26797.136666666764,26607.94952380949,NaN,12.841601285262115,125.25361882056677,112.41201753530466
1687255200,26776.03,26899.03,26749.57,26896.26,26464.230199999976,26073.616699999966,26231.374649999994,647.96068114,1300.4698043365058,26823.177777777877,26620.47952380949,NaN,13.224609974411521,128.94278000331906,115.71817002890754
1687262400,26897.39,26970.39,26786.07,26815.11,26488.979399999982,26083.943099999968,26230.373299999996,2562.97492125,1355.225693837006,26838.537777777874,26628.195238095203,NaN,6.537632606862417,123.89021078748556,117.35257818062314
1687269600,26805.93,27134.67,26652.1,27082.75,26521.463799999976,26096.61929999997,26230.40889999999,3451.34076106,1467.732195518006,26873.25777777787,26660.126190476152,NaN,18.01392972650993,139.86999033876054,121.85606061225062
1687276800,27083.18,27974.08,27007.93,27792.99,26567.80039999998,26114.81199999997,26234.120099999993,9602.11816253,1917.6980176585062,26978.651111111205,26729.207142857107,NaN,68.47764957094142,207.4531225759274,138.975473004986
1687284000,27797.06,28158.92,27787.99,28001.13,26611.65059999998,26134.84819999997,26238.79325,10799.22003969,2430.6879640765064,27101.344444444538,26803.409047619014,NaN,108.53361566795814,274.6424925899337,166.10887692197554
1687291200,28001.36,28313.58,27886.33,28142.05,26648.438199999975,26158.20589999997,26244.277299999994,4674.06621689,2647.6207256050066,27239.73000000009,26886.367619047585,NaN,135.42920998962032,335.3953894090009,199.9661794193806
1687298400,28143.82,28408.78,28117.16,28317.58,26687.30139999998,26183.046799999967,26250.10385,3364.71788238,2785.6889493115063,27406.262222222314,26974.485714285685,NaN,154.5662855247044,393.1740363252611,238.60775080055672
1687305600,28317.8,29030,28281.56,28795.09,26737.350399999974,26212.87549999997,26257.97715,6095.87659126,3055.2589669980066,27624.274444444538,27087.084285714252,NaN,186.75664495918443,472.05355699953725,285.2969120403528
1687312800,28792.8,28898.37,28672.19,28714.69,26784.92119999997,26241.727099999967,26265.531949999997,2066.8240234,3130.5347606335063,27839.738888888984,27197.565238095205,NaN,189.41090903270913,522.0605483312393,332.64963929853013
1687320000,28710.76,28981.52,28681.64,28978.38,26840.621399999975,26272.181099999973,26274.147999999997,1959.73576489,3166.1616801605064,28071.085555555648,27318.179047619014,NaN,194.94069400199362,576.3255068010221,381.3848127990285
1687327200,28978.74,29004.5,28775.08,28872.92,26893.024399999973,26301.78619999997,26282.559699999998,1485.75724341,3176.524649471007,28299.731111111203,27429.70857142854,NaN,177.98031942264288,603.8602120773321,425.87989265468923
1687334400,28872.42,28958.5,28798.99,28926.53,26937.98499999997,26331.311199999967,26291.2476,2041.90015957,3173.628575161507,28504.595555555643,27548.081428571393,NaN,157.5584620399419,622.8279702046166,465.2695081646747
1687341600,28925.62,29220.32,28805.94,28946.32,26985.155599999973,26360.16119999997,26299.873199999995,3777.91462588,3084.359843959507,28632.743333333423,27656.863809523777,NaN,133.52014080958008,632.1696841766498,498.64954336706967
1687348800,28942.37,29408.07,28887.03,29320.61,27039.788599999974,26392.48759999997,26310.463899999995,5552.0130362,3285.0399941495066,28779.352222222315,27782.756190476157,NaN,130.79426103650337,662.1423696626989,531.3481086261955
1687356000,29320.98,30009.38,29087.53,29853.59,27106.836999999974,26430.23879999997,26324.1119,7380.15972521,3600.2865024770063,28969.523333333425,27929.58095238092,NaN,151.39862029361893,720.5963839932192,569.1977636996003
1687363200,29855.69,30782.75,29771.97,30081.38,27177.50419999997,26469.48119999997,26339.235549999998,11099.48841261,4013.3216577815065,29165.501111111203,28083.720476190436,NaN,165.7242259327188,776.3530461154987,610.6288201827799
1687370400,30080.78,30287.7,29908.03,30126.12,27251.87719999997,26508.783099999968,26355.6118,4195.91688984,4183.064230881506,29313.39333333342,28237.493333333296,NaN,163.30391612888866,814.7587153438908,651.4547992150021
1687377600,30128.77,30159.65,29814.27,29886.54,27321.20759999997,26547.22629999997,26370.917949999995,2582.95850397,4260.779104794507,29443.59888888898,28379.87238095234,NaN,131.9976267525269,816.4518326556608,684.4542059031339
1687384800,29886.85,30198.8,29868.8,30002.77,27391.81199999997,26589.655499999975,26386.727349999994,2219.18027802,4320.308317371006,29557.420000000086,28531.490476190433,NaN,106.63340608604472,817.7459635106898,711.112557424645
1687392000,30003.41,30248.89,29905.46,30163.73,27464.735799999973,26633.074299999967,26403.648149999994,1858.08533169,4370.910462544506,29700.84333333342,28690.097619047578,NaN,88.93471833001115,822.280955337159,733.3462370071478
1687399200,30161.99,30496.81,30089.73,30292.38,27540.281599999973,26677.034199999973,26421.242749999994,2057.53578923,4441.389217949006,29852.604444444536,28857.567619047575,NaN,74.70378362339295,826.725966536389,752.0221829129961
1687406400,30293.63,30351.45,30209.58,30287.27,27616.254399999973,26721.36449999997,26439.026299999994,911.19935426,4358.800439599506,30001.598888888973,29019.044285714244,NaN,54.685862713283086,820.3795113045999,765.6936485913168
1687413600,30290.07,30301.03,30020.8,30103.73,27687.532599999973,26763.03899999997,26459.514949999993,1272.97859222,4249.882331157505,30088.612222222306,29175.645238095196,NaN,20.57851755761419,791.4167955383346,770.8382779807204
1687420800,30103.58,30182.28,30048.83,30144.15,27759.572599999974,26804.08589999997,26481.41544999999,1268.92268075,3833.2225570685055,30120.89666666675,29321.426190476144,NaN,-6.326140980409832,762.930601755208,769.2567427356179
1687428000,30143.33,30253.61,29852.12,29938.6,27826.65619999998,26843.627099999976,26502.956499999993,3729.97546947,3479.760328557505,30105.032222222304,29423.598095238052,NaN,-42.98872064160446,715.5208419336122,758.5095625752167
1687435200,29937.81,30360.1,29926.09,30250.99,27901.151599999972,26887.64829999998,26525.849249999992,3494.23062102,3420.7685487640056,30118.90666666675,29530.734285714243,NaN,-50.693762424790634,695.1423595442284,745.836121969019
1687442400,30251.27,30302.84,29569.14,29868.71,27968.447199999973,26927.311399999977,26546.52839999999,5455.84005621,3525.324657455506,30116.92555555564,29612.95619047615,NaN,-84.0615446298757,640.7591911816744,724.8207358115501
1687449600,29870.18,30200.62,29849.82,30160.4,28041.765999999978,26969.065999999977,26569.08974999999,3451.68476543,3393.115066164006,30134.440000000086,29700.70952380948,NaN,-88.56225693337001,614.1179146448376,702.6801715782076
1687456800,30160.25,30256.38,29983.27,30229.74,28115.188999999977,27011.574999999975,26591.54294999999,2444.67123254,3412.007426621006,30141.77444444453,29769.02619047615,NaN,-88.72172054660473,591.7780208949516,680.4997414415564
1687464000,30229.83,30269.86,29977.18,30063.87,28183.803799999976,27052.31299999998,26612.96244999999,2208.5571195,3424.4484943515054,30116.38444444453,29833.272857142816,NaN,-100.96015219750757,554.299551194672,655.2597033921795
1687471200,30063.8,30087.35,29898.31,29898.58,28248.71379999998,27091.437899999983,26633.772749999993,1874.91167359,3443.9062158605057,30073.196666666754,29877.091904761863,NaN,-119.86076534172332,505.43374671502534,625.2945120567487
1687478400,29897.34,30060.13,29892.48,29946.18,28319.393399999975,27130.785599999977,26654.6916,1730.93245288,3428.357830526006,30055.6911111112,29928.199523809482,NaN,-128.08697402554344,465.18579452481936,593.2727685503628
1687485600,29948.13,30029,29819.41,30020,28392.947599999978,27172.256899999982,26676.325699999994,952.02958087,3287.063578275506,30041.89666666675,29980.269523809482,NaN,-127.22620607036481,434.2400109624068,561.4662170327716
1687492800,30021.5,30088.78,30002.32,30052.86,28465.14699999998,27221.53639999998,26697.875699999993,725.39048885,3045.732450908006,30054.59222222231,30032.961904761865,NaN,-123.03901733153293,407.6674453683554,530.7064626998883
1687500000,30052.63,30073.36,29940.89,29955.02,28536.248999999974,27269.78599999998,26717.28524999999,1608.73903379,2757.161416337006,30021.706666666756,30063.171904761864,30021.706666666756,-125.04692969391562,374.3978005824938,499.4447302764094
1687507200,29954.9,30181.69,29925.93,30146.86,28609.844199999978,27320.581399999977,26734.67194999999,1427.91155034,2273.582573223506,30052.612222222306,30077.137142857104,NaN,-112.06084522166941,359.3686737493226,471.42951897099204
1687514400,30148.21,30196,29959.26,30158.79,28684.409599999977,27371.58489999998,26750.002899999985,1466.56890795,2137.115174129006,30052.43333333342,30080.82333333329,NaN,-101.58359258558494,344.45002823901086,446.0336208245958
1687521600,30157.03,30244.63,29945.05,30097.19,28758.461599999977,27422.595799999977,26765.20179999999,2985.93801302,2157.264149581506,30037.705555555644,30079.445714285674,NaN,-97.68904530104084,323.92231419829477,421.6113594993356
1687528800,30094.51,31433.19,30031.32,31248.01,28854.511999999973,27485.76909999998,26785.250949999987,8964.67241432,2494.538756396506,30169.27666666675,30144.277619047578,30169.27666666675,-20.528103746222655,395.9512298165573,416.47933356277997
1687536000,31245.81,31430.29,30698.2,31268.21,28949.260199999975,27549.48569999998,26806.119199999986,7056.85013866,2754.4769967450056,30321.45777777786,30204.536666666623,NaN,26.40315090788073,449.48327219763087,423.08012128975014
1687543200,31262.19,31282.28,30637.52,30906.78,29038.581799999974,27608.72549999998,26826.100399999985,4306.97850606,2866.949132586505,30428.1911111112,30239.91999999996,NaN,27.511896375318827,457.4699917588987,429.95809538357986
1687550400,30908.29,30973.14,30567.42,30685.37,29119.051399999975,27665.401799999978,26844.909049999987,2597.2377841,2951.251054078505,30502.1211111112,30258.633809523766,NaN,8.714902655381195,440.85172370280634,432.13682104742514
1687557600,30684.93,30708.17,30484.81,30705.83,29199.63059999997,27723.06679999998,26864.422699999985,1931.50883305,2984.177566120005,30574.673333333416,30278.565238095194,NaN,-6.157537956003523,424.4398986024207,430.59743655842425
1687564800,30703.32,30713.24,30438.52,30630.2,29276.829199999975,27778.120199999983,26885.042449999986,1267.68133807,2984.1154989860047,30649.693333333416,30303.635238095198,NaN,-23.90871183948326,400.7115467590702,424.62025859855345
1687572000,30627.55,30816.34,30597.21,30745.66,29354.853399999974,27831.15499999998,26904.253549999987,993.84524611,2847.3089878180044,30716.22666666675,30332.27857142853,NaN,-30.284263930750285,386.7649286851156,417.0491926158659
1687579200,30745.16,30769.14,30676.78,30745.18,29431.819199999976,27882.90799999998,26923.846699999984,471.61319629,2696.178116581505,30781.381111111194,30370.687142857107,NaN,-36.52557566899725,371.39222302961934,407.9177986986166
1687586400,30743.02,30743.02,30573.12,30582.48,29505.537199999973,27932.905099999974,26944.98719999999,599.66444953,2453.369336247505,30835.302222222304,30386.472380952346,NaN,-52.62482052922326,342.13677303708755,394.7615935663108
1687593600,30581.57,30664.28,30572.46,30640.98,29581.980999999978,27984.22449999998,26965.58329999999,508.11036463,2306.190616207505,30767.85444444453,30423.2471428571,NaN,-59.82246802473537,319.9835085353916,379.80597656012696
1687600800,30637.88,30760.28,30622.16,30695.66,29659.234599999978,28035.679599999978,26986.620349999994,841.94148197,2226.0541286790053,30704.237777777857,30448.735714285674,NaN,-61.17089013969127,303.3423638855129,364.51325402520416
1687608000,30696.78,30811.31,30602.88,30663.49,29736.994199999976,28086.882699999976,27009.163749999992,1002.36239677,2165.744392542505,30677.205555555636,30469.390476190434,NaN,-64.18558785935079,284.2812692010157,348.46685706036646
1687615200,30657.23,30727.61,30352.65,30416.39,29807.396799999973,28135.813499999975,27029.48729999999,1738.8522629,2158.941422008005,30647.31888888897,30486.1771428571,NaN,-81.65667795709032,246.39600961400356,328.0526875710939
1687622400,30417.31,30660.44,30271.37,30597.39,29883.042399999973,28186.010899999976,27050.22379999999,1344.4827197,2139.618935349005,30635.270000000077,30519.453809523766,NaN,-79.76643735116306,228.34464088214008,308.11107823330315
1687629600,30601.11,30711,30589.24,30640.51,29954.19759999997,28237.830699999977,27071.674849999996,742.57171938,2129.146042274505,30636.41555555563,30552.517142857105,NaN,-74.45735492888605,215.03938457219556,289.4967395010816
1687636800,30638.16,30638.16,30429.71,30527.29,30008.883599999972,28288.341999999975,27092.398549999994,883.58140152,2137.055587908005,30612.1522222223,30576.67380952377,NaN,-77.09126975171301,193.13265231144032,270.22392206315334
1687644000,30527.3,30586.67,30500.67,30548.39,30059.82879999997,28335.739699999973,27112.888399999993,533.39441207,2083.288356822005,30590.286666666747,30600.270476190435,30590.286666666747,-75.81793199727593,175.4515070665584,251.26943906383434
1687651200,30547.68,30641.33,30484.24,30620.44,30109.396599999967,28378.917399999973,27134.009349999997,608.64725951,2042.325142280505,30594.504444444527,30631.957142857103,NaN,-68.7380401177266,165.3468889166761,234.0849290344027
1687658400,30621.19,30783.64,30616.35,30759.38,30158.23259999997,28422.76699999997,27155.582699999995,706.68254756,2004.3308242610049,30607.660000000076,30661.124761904724,NaN,-53.964420805028624,166.62940302811694,220.59382383314556
1687665600,30761.2,31045.57,30761.17,30869.68,30199.72439999997,28468.537399999976,27177.884049999993,1711.75238727,1940.6215429735046,30626.995555555637,30694.97666666663,NaN,-36.84772178696443,174.53417159944001,211.38189338640444
1687672800,30872.34,30984.44,30687.23,30740.03,30240.231199999973,28512.576199999974,27197.905899999998,852.52789784,1535.0143171495044,30635.500000000076,30725.588095238054,NaN,-34.388776470675964,168.39592279805947,202.78469926873544
1687680000,30739.04,30772.7,30608.99,30693.21,30274.527799999974,28557.57459999997,27218.896649999995,473.22091695,1205.8328560640043,30666.257777777857,30699.169047619012,NaN,-35.88153311174679,157.93278287905196,193.81431599079875
1687687200,30692.91,30722.82,30602.68,30721.44,30311.498199999976,28602.26129999997,27239.744399999996,619.85541438,1021.4767014800043,30680.04111111119,30673.132380952342,30680.04111111119,-34.901590271147995,150.18732815186377,185.08891842301176
1687694400,30720.55,30740.38,30528.05,30687.12,30346.709999999977,28642.34749999997,27260.266449999996,816.6725658,932.4484405650043,30685.22000000008,30662.672380952343,NaN,-36.33542461027167,139.66963766017216,176.00506227044383
1687701600,30686.98,30732.21,30476.76,30594.21,30379.667799999974,28682.41169999997,27280.673699999996,1133.21036205,892.5335170150041,30692.655555555637,30658.331428571393,NaN,-42.86326489814377,122.4259811477641,165.28924604590787
1687708800,30593.21,30661.01,30494.85,30536.27,30403.980999999974,28721.88479999997,27300.763799999993,799.62571998,869.130736110504,30691.30888888897,30650.257142857106,NaN,-49.912331498012605,102.89883167339212,152.81116317140473
1687716000,30529.95,30531.97,30349.51,30438.04,30415.669999999973,28761.253499999973,27320.470749999997,1015.07619537,870.192283573504,30671.0422222223,30641.106666666627,NaN,-59.376022308714994,78.59113528551097,137.96715759422597
1687723200,30435.39,30535.41,30287.33,30452.76,30423.097599999976,28800.300899999977,27340.185499999992,830.14301592,888.1187745550039,30636.97333333342,30627.159047619007,NaN,-62.513515391834744,59.825263354432536,122.33877874626728
1687730400,30455.76,30575.75,30395.66,30473.14,30430.037999999975,28840.957599999976,27360.033399999993,939.65179607,905.118141882004,30592.913333333414,30614.20476190472,30592.913333333414,-61.01770880227578,46.06664274342256,107.08435154569834
1687737600,30473.86,30557.4,29990.45,30182.54,30435.957999999973,28878.582799999975,27377.69534999999,2696.11810671,1014.5185289860041,30530.97000000008,30595.159999999956,NaN,-76.4031977859822,11.580354313220596,87.9835520992028
1687744800,30180.22,30326.16,30115.8,30301.25,30441.92759999997,28916.86979999997,27396.099449999994,964.393064,1020.6411080875041,30487.418888888977,30578.982380952337,NaN,-75.26767671438935,-6.1010437937839015,69.16663292060545
1687752000,30299.98,30322.94,30172.55,30221.15,30443.075999999972,28953.905899999976,27413.954299999998,556.12169789,998.3290731435042,30431.831111111194,30556.38666666662,NaN,-76.35267197949285,-26.27420705376062,50.078464925732234
1687759200,30220.69,30576.35,30202.52,30408.61,30445.400599999968,28992.841099999972,27433.610249999994,1763.58200664,999.5655603305042,30400.885555555637,30544.249523809478,NaN,-61.52348930616512,-26.825896706974163,34.697592599190955
1687766400,30408.88,30426.52,30248.54,30273.98,30445.134799999967,29030.694599999973,27452.47479999999,1024.10230752,983.5465397215041,30365.304444444526,30537.468095238048,NaN,-57.91178533167181,-37.692139065398806,20.219646266273003
1687773600,30269.01,30347.81,30138.3,30332.16,30449.70339999997,29068.61799999997,27472.093299999997,906.97519748,991.7667136265039,30342.62555555564,30524.838095238054,NaN,-49.08363474352573,-41.134897163134156,7.948737580391571
1687780800,30329.99,30647.75,30268.35,30640.47,30459.629799999973,29109.60119999997,27492.89684999999,1698.61140501,1032.5182138010039,30365.11777777786,30524.836190476148,NaN,-21.374118936071028,-18.768911089697212,2.6052078463738138
1687788000,30640.17,30662.42,30265.44,30424,30469.33779999997,29147.996999999974,27512.575699999994,2238.2982863,1117.7634075125038,30361.92222222231,30519.917619047577,NaN,-16.724225486056298,-18.300074011196557,-1.5758485251402607
1687795200,30420.71,30432.06,29928.15,30096,30466.23799999997,29183.694799999972,27531.03994999999,3086.54458835,1241.658273954504,30320.017777777866,30498.375238095196,NaN,-33.85087784153484,-43.88944582705881,-10.03856798552397
1687802400,30095.25,30320.4,30047.87,30256.36,30473.99099999997,29221.219099999973,27550.674399999996,2047.63366947,1308.705830050004,30328.22000000009,30481.038095238055,NaN,-32.485692509246654,-50.64568362208229,-18.159991112835634
1687809600,30261.15,30300.53,30124.41,30169.99,30474.18279999997,29257.97439999997,27573.880049999992,925.10361325,1269.373391349004,30313.635555555644,30452.971904761864,NaN,-35.27343756099901,-62.251788064084394,-26.978350503085387
1687816800,30160.38,30289.2,30123.21,30274.34,30475.074799999966,29295.131899999975,27596.921149999995,566.13676589,1255.0538347515042,30319.545555555644,30424.62238095234,NaN,-28.266320577107486,-62.31125122446974,-34.04493064736226
1687824000,30274.11,30388.14,30233.26,30379.73,30481.39199999997,29332.59789999998,27620.460499999994,764.9641018,1269.6409939940042,30316.336666666753,30407.465238095196,NaN,-15.356503445635965,-53.24055995440722,-37.88405650877125
1687831200,30379.98,30496.99,30357.61,30376.49,30490.950199999967,29369.83199999998,27643.58934999999,850.69449033,1281.1829477915041,30327.726666666757,30392.383333333284,NaN,-6.3212544053174184,-45.78562451541802,-39.4643701101006
1687838400,30377.21,30387.84,30258.3,30323.7,30498.500599999967,29408.94699999998,27666.81249999999,395.54130238,1260.1263846205043,30326.786666666754,30373.443333333293,NaN,-3.335910091127708,-43.63425772401024,-40.29834763288253
1687845600,30324.44,30469.48,30245.22,30410.56,30506.31179999997,29449.62969999998,27690.62849999999,930.78619731,1250.0051763835042,30301.2411111112,30360.273809523766,NaN,4.620714430876099,-34.52245459428741,-39.14316902516351
1687852800,30415.25,30449.81,30341.99,30377.28,30512.80019999997,29488.97359999998,27712.353549999996,596.30902668,1239.8393417185043,30296.050000000087,30349.943809523764,NaN,7.598555998376568,-29.644974027192802,-37.24353002556937
1687860000,30377.82,30783.02,30377.35,30734.21,30528.383999999965,29532.31649999998,27737.200149999993,1973.99336635,1287.7852002675045,30366.96222222231,30359.36952380948,30366.96222222231,32.18466144157145,2.987296776394942,-29.197364665176508
1687867200,30735.88,30768.51,30543.68,30614.85,30537.743799999967,29573.79399999998,27761.348949999996,1855.32961394,1339.0445301685045,30406.79444444453,30367.789047619008,NaN,38.55649333304441,18.998252001129003,-19.558241331915404
1687874400,30615.1,31017.38,30404.23,30508.92,30544.746399999964,29614.57799999998,27784.599649999993,4395.1792947,1511.8209051000044,30444.45333333342,30370.463333333293,NaN,33.94714265229861,22.875686983457854,-11.071455668840752
1687881600,30510.82,30780.59,30471.32,30745.55,30557.713599999963,29658.08759999998,27809.08384999999,2063.428614,1480.1864304645046,30496.81000000009,30383.4352380952,NaN,44.48063576789349,44.529339041026105,0.04870327313262024
1687888800,30744.78,30752.68,30646.46,30682.63,30546.405999999963,29700.458999999984,27833.76714999999,2112.13381084,1537.5734678065046,30530.465555555646,30407.249047619003,NaN,44.73522533150385,55.96773493751243,11.232509606008584
1687896000,30680.16,30737.26,30573.3,30724.56,30535.532999999967,29742.396599999982,27858.194499999987,2024.53708985,1610.9942374045045,30569.140000000087,30427.406666666626,NaN,45.123172702317206,67.63647548390509,22.513302781587885
1687903200,30725.83,30741.11,30585.25,30700.05,30531.398399999965,29784.99009999998,27882.898649999992,788.94874941,1562.2625745430046,30610.956666666756,30450.211428571383,NaN,41.23147889877026,74.05265140505071,32.82117250628045
1687910400,30700.99,30720.21,30475.38,30508.73,30527.86559999997,29823.458499999982,27906.821849999993,1097.20120256,1565.9175192950047,30621.86444444453,30454.979047619,NaN,24.12199855536069,62.97367070048131,38.85167214512062
1687917600,30508.5,30551.8,30346.49,30461.16,30522.972199999964,29861.30139999998,27930.047749999994,578.02263665,1549.4698912535046,30631.18444444453,30463.892380952337,NaN,8.743583171217288,49.78115110914223,41.03756793792494
1687924800,30460.88,30490.25,30389.58,30462.16,30519.611399999965,29898.22029999998,27953.73869999999,429.12205793,1485.9954238995047,30600.956666666756,30470.082857142814,NaN,-1.6639767497603586,38.95759700072449,40.62157375048485
1687932000,30461.66,30461.66,30168.18,30193.95,30508.577199999963,29931.715299999978,27975.848749999994,1285.71716401,1438.3663677850045,30554.190000000086,30448.819999999956,NaN,-25.58688001591831,8.637973730586964,34.224853746505275
1687939200,30192.77,30318.84,30153.9,30305.89,30499.791399999966,29965.805299999985,27997.586699999996,1225.32736125,1345.3055064300047,30531.631111111194,30443.19571428567,NaN,-32.40825795964887,-6.2854687030558125,26.12278925659306
1687946400,30304.48,30389.9,30293.18,30322.12,30494.58419999997,30000.06069999998,28018.95784999999,709.65752448,1278.4066991805046,30484.583333333416,30453.96333333329,NaN,-34.18726686786543,-16.611294328238728,17.5759725396267
1687953600,30319.14,30369.96,30020.33,30204.74,30485.85939999997,30033.920199999982,28039.68749999999,2510.44521329,1357.6737791825046,30431.484444444533,30451.505238095193,30431.484444444533,-41.16131633101557,-33.875672874142765,7.285643456872807
1687960800,30203.14,30491.25,30149.4,30421.01,30480.366399999963,30069.80049999998,28062.09249999999,2024.58950069,1430.5964159225045,30397.75666666675,30463.458571428528,NaN,-29.639346873650926,-29.76354013519085,-0.12419326153992483
1687968000,30421.88,30476.7,30060.94,30153.78,30470.172199999965,30103.58319999998,28083.12684999999,1912.07566219,1487.9519939420045,30337.06000000009,30457.717619047573,NaN,-37.916718151336994,-47.520090950711165,-9.603372799374174
1687975200,30154.03,30255.48,29846.05,30104.24,30463.929199999962,30135.66299999998,28104.63984999999,2211.1181734,1555.9731780955044,30292.11666666675,30444.599047619,NaN,-44.191132037798766,-64.84228784662264,-20.65115580882387
1687982400,30103.79,30205.95,29951.83,30143.5,30454.851399999963,30168.94689999998,28126.444999999992,1298.57123653,1601.1246748030044,30256.821111111196,30433.504285714233,NaN,-43.113486815401316,-74.54301432807551,-31.4295275126742
1687989600,30143.5,30185.6,30063.28,30083.26,30443.70639999996,30198.951999999983,28147.78564999999,623.89971469,1585.7803506720043,30214.721111111194,30422.054761904714,NaN,-43.73579851234755,-86.09927565310863,-42.363477140761084
1687996800,30083.03,30250.5,30048.89,30165.81,30436.47679999996,30222.680199999988,28168.74609999999,776.05404491,1594.7676015835045,30211.594444444527,30410.399999999947,NaN,-36.178780717049385,-87.58695303707282,-51.40817232002343
1688004000,30165.27,30199.14,30098.91,30166.71,30428.84319999996,30244.33599999998,28189.59209999999,707.95823605,1531.4658450685042,30196.13000000008,30400.372857142804,NaN,-29.01952250741155,-87.68257545428787,-58.66305294687632
1688011200,30166.93,30260.15,30141.85,30186.5,30420.16439999996,30264.780499999983,28211.493199999994,519.54196279,1464.6764625110043,30181.061111111194,30374.291428571378,NaN,-21.213215414285038,-85.17957221473262,-63.96635680044758
1688018400,30189.16,30414.3,30183.75,30344.56,30411.867999999962,30285.050299999984,28234.048549999996,644.31021037,1277.1330082945044,30196.596666666752,30361.420476190426,NaN,-4.538152548553967,-69.63904748614004,-65.10089493758608
1688025600,30344.56,30471.37,30341.77,30440.72,30403.288799999962,30301.506599999982,28257.191049999994,832.15584461,1215.5693698250043,30198.786666666747,30358.172857142807,NaN,12.881570246760113,-48.99893212913594,-61.88050237589605
1688032800,30440.15,30753.61,30406.27,30673.39,30401.95599999996,30321.09359999998,28281.41034999999,2096.84275023,1214.8048167945042,30256.521111111197,30354.736666666617,NaN,38.537250389299956,-13.708939389271109,-52.246189778571065
1688040000,30672.25,30834.25,30459.57,30558.99,30399.27159999996,30336.899699999984,28304.54039999999,2756.5277973,1251.4043521670042,30307.048888888967,30348.849047618995,NaN,45.773125122882256,4.970216625031753,-40.8029084978505
1688047200,30565.65,30656.23,30415.25,30479.88,30394.440399999963,30352.969299999982,28327.377749999996,2447.05125597,1334.3094774950043,30344.42444444453,30337.197619047565,30344.42444444453,43.23230531182692,13.237473141933151,-29.99483216989377
1688054400,30480.25,30666.05,30423.03,30543.79,30391.573799999962,30369.14189999998,28350.226549999992,2448.6721297,1401.8830238520043,30395.594444444527,30329.756666666613,NaN,43.72550384964258,24.66204764215945,-19.063456207483124
1688061600,30544.31,30622.14,30495.49,30595.65,30391.602599999966,30385.635199999982,28372.898199999992,2218.11460737,1483.8876223880043,30443.35444444453,30333.89571428566,NaN,45.22584991046916,37.468856180603325,-7.756993729865833
1688068800,30593.13,30644.49,30256.26,30422.13,30389.31979999996,30396.65039999998,28394.568999999996,1914.15224526,1558.1391317545044,30471.734444444526,30332.037142857087,NaN,32.79250197589646,33.233633740004734,0.44113176410828103
1688076000,30421.56,30526.04,30405.64,30453.02,30389.619399999963,30402.644699999983,28416.441749999994,698.18009646,1528.7622783770043,30501.34777777786,30331.60190476185,NaN,25.247789145105056,32.0008681954896,6.753079050384546
