time,open,high,low,close,"IXIC, NASDAQ: Open","IXIC, NASDAQ: High","IXIC, NASDAQ: Low","IXIC, NASDAQ: Close",SMA 50,SMA 100,SMA 200,Plot,Volume,Volume MA,Plot,Plot,Plot,Histogram,MACD,Signal
1686693600,25852.24,25865.62,25812.63,25845.07,NaN,NaN,NaN,NaN,25939.157999999887,25915.64470000004,26153.542750000033,23600.446899999977,299.92427323,829.3485730935035,25863.172222222158,26004.779523809568,NaN,-25.638615338856376,-33.19702285853418,-7.558407519677807
1686697200,25845.12,25937.63,25844.43,25936.28,NaN,NaN,NaN,NaN,25936.707399999887,25910.922900000038,26153.19415000003,23647.58914999998,376.98811739,813.2944642410035,25857.482222222156,25995.789523809573,NaN,-16.85797042898244,-28.630870555905858,-11.772900126923417
1686700800,25936.51,26029.32,25913.58,25988.16,NaN,NaN,NaN,NaN,25938.390799999885,25906.286300000036,26154.07985000003,23647.58914999998,474.03954489,811.3304735935035,25882.849999999933,25992.30571428576,NaN,-7.052517960402588,-20.588547577426652,-13.536029617024065
1686704400,25988.8,26050.81,25959.54,26039.46,NaN,NaN,NaN,NaN,25940.37979999989,25901.883300000038,26155.456900000034,23647.58914999998,434.06490758,810.3424019950035,25902.8766666666,25991.345238095284,NaN,2.860305881001313,-9.960647265772423,-12.820953146773736
1686708000,26043.23,26052.74,26014.99,26028.92,NaN,NaN,NaN,NaN,25941.402799999887,25897.168200000036,26157.77380000003,23647.58914999998,239.66140122,804.0863228115035,25925.88444444438,25988.53333333338,NaN,8.36777786666427,-2.361230813443399,-10.729008680107668
1686711600,26028.47,26031.97,25966.4,25984.48,NaN,NaN,NaN,NaN,25942.154199999888,25892.130700000034,26159.544250000024,23647.58914999998,304.7188416,805.5959417310034,25936.299999999934,25983.660476190522,NaN,8.642859211040207,0.07456533369258977,-8.568293877347617
1686715200,25984.05,26003.32,25971.49,25981.57,NaN,NaN,NaN,NaN,25945.966999999884,25887.298600000035,26161.24815000003,23647.58914999998,267.54747968,767.4405205390035,25945.764444444376,25979.046190476238,NaN,8.254608005021591,1.7499661289293726,-6.504641876092219
1686718800,25980.57,25987.67,25839.76,25848.87,NaN,NaN,NaN,NaN,25946.911599999887,25881.75580000004,26162.130300000026,23647.58914999998,290.15226187,752.4587855430035,25945.227777777713,25963.010476190524,NaN,-0.8307629311965936,-7.543095540087961,-6.7123326088913675
1686722400,25848.62,25920.69,25844.64,25897.96,NaN,NaN,NaN,NaN,25948.382799999887,25877.415300000037,26163.00890000003,23647.58914999998,208.88094006,740.5224565205035,25950.085555555488,25950.668571428618,NaN,-3.2877432835782585,-10.82201171336419,-7.534268429785932
1686726000,25898.71,25924.18,25876.87,25902.4,NaN,NaN,NaN,NaN,25950.78139999989,25873.144600000032,26163.856500000027,23647.58914999998,332.33994028,699.8143097435035,25956.45555555549,25938.11761904767,25956.45555555549,-4.303343118710284,-12.913447328173788,-8.610104209463504
1686729600,25901.9,25945.79,25894.35,25931.54,NaN,NaN,NaN,NaN,25952.31679999989,25874.58510000003,26165.004000000026,23647.58914999998,322.93305726,574.5450778535035,25955.928888888826,25925.527619047665,NaN,-2.7761696625091954,-12.080316287599999,-9.304146625090803
1686733200,25931.54,25996.05,25916.93,25984.94,NaN,NaN,NaN,NaN,25955.71299999989,25879.145900000032,26166.688050000026,23647.58914999998,336.27424853,537.7678611405036,25955.571111111047,25920.730952381,NaN,1.819251851321436,-7.030081810939009,-8.849333662260445
1686736800,25986.44,25989.56,25952.24,25963.5,NaN,NaN,NaN,NaN,25955.99979999989,25883.191700000032,26167.651700000024,23647.58914999998,233.82783196,489.59162364050354,25947.131111111048,25916.98238095243,NaN,3.3166318134236885,-4.703543895480834,-8.020175708904523
1686740400,25963.77,26022.25,25958.34,25978.84,NaN,NaN,NaN,NaN,25956.102199999892,25886.318900000035,26168.850400000025,23647.58914999998,328.17898723,412.4954568945035,25941.566666666604,25916.570476190525,NaN,5.133378618448584,-1.603452435843792,-6.736831054292376
1686744000,25978.84,26076.91,25967.97,26024.1,NaN,NaN,NaN,NaN,25957.08719999989,25889.69240000003,26169.94315000002,23647.58914999998,713.74745453,402.35615316500355,25945.968888888823,25929.153809523857,NaN,8.95278599707884,4.4541514420561725,-4.498634555022667
1686747600,26024.54,26029.36,25930.25,25990.07,13570.5627,13599.8303,13545.258,13590.8249,25956.938399999886,25892.87450000003,26170.993650000026,23647.58914999998,704.50135916,408.7811874620035,25946.91333333327,25935.38476190481,NaN,8.746694804854876,6.434733951045928,-2.311960853808948
1686751200,25990.93,26030.14,25974.35,26005.59,13591.1285,13636.2279,13583.1236,13611.9297,25958.352399999887,25895.75070000003,26172.112550000027,23647.58914999998,543.19170799,402.91959847200354,25964.326666666602,25944.13428571433,NaN,9.170532491560056,9.151204760641122,-0.019327730918933916
1686754800,26004.13,26018,25953.14,25986.09,13611.7002,13661.7354,13600.0502,13628.2845,25961.94859999989,25898.104400000033,26173.360400000023,23647.58914999998,447.57208339,406.5270387415036,25974.118888888825,25948.674761904807,NaN,7.711183038478989,9.619651067179802,1.9084680287008136
1686758400,25985.02,26011.72,25965.07,25967.17,13628.503,13642.0521,13609.8463,13631.3207,25964.28299999989,25901.43380000003,26174.59750000002,23647.58914999998,475.53348328,389.76295846300354,25981.315555555495,25952.045238095285,NaN,5.167428778429686,8.367754001737921,3.2003252233082353
1686762000,25964.96,26038.38,25884.27,26011.41,13631.2712,13631.2712,13580.4846,13591.3492,25967.84139999989,25904.757200000036,26175.842500000024,23647.58914999998,848.85711099,409.14675160600353,25990.189999999937,25959.55523809529,NaN,6.096284426725303,10.820680756714864,4.7243963299895615
1686765600,26015.23,26086.2,25764.95,25917.46,13591.2323,13607.1176,13455.9856,13579.9944,25969.549599999893,25907.09670000004,26176.651500000025,23647.58914999998,2005.6913887,494.43510737950356,25982.69222222216,25962.565714285764,NaN,0.320154913667805,5.124589972074318,4.804435058406513
1686769200,25912.96,25977.46,25840.95,25872.87,13581.243,13645.161,13548.2197,13627.294,25970.76259999989,25909.35180000004,26177.549950000026,23647.58914999998,1003.24341656,525.7478723380036,25972.622222222162,25963.889523809572,NaN,-6.206424959467133,-2.9535961409274023,3.2528288185397303
1686772800,25871.06,25875.07,24824.75,24930.5,13628.0255,13628.0255,13626.477,13626.477,25952.492599999892,25902.611900000036,26174.517950000023,23647.58914999998,7623.93856391,883.2428232890037,25856.139999999938,25915.99523809529,25856.139999999938,-70.14131500236203,-84.4238149344128,-14.282499932050776
1686776400,24926.85,25193.1,24832.5,25124.91,NaN,NaN,NaN,NaN,25938.400199999887,25893.538300000037,26171.428200000028,23647.58914999998,2288.95954408,975.9875551140037,25756.229999999938,25874.888095238148,NaN,-94.00053897275956,-131.78317364800023,-37.78263467524067
1686780000,25123.63,25123.73,24961.1,25037.19,NaN,NaN,NaN,NaN,25921.175799999888,25888.134800000043,26166.473000000027,23647.58914999998,1357.69690259,1031.8893301825037,25650.35444444438,25827.160952381004,NaN,-109.28100314776835,-174.3838886099511,-65.10288546218275
1686783600,25036.44,25141.7,24978.87,25130.06,NaN,NaN,NaN,NaN,25905.11739999989,25881.786500000035,26161.757750000022,23690.97479999998,949.76948316,1064.1418622605038,25553.07333333327,25784.358095238145,NaN,-106.60953427912096,-198.36480331108396,-91.755269031963
1686787200,25128.85,25205.6,25084.27,25203.2,NaN,NaN,NaN,NaN,25890.46979999989,25876.086700000036,26155.894100000023,23690.97479999998,913.22910216,1096.4259433845036,25466.08555555549,25747.154285714336,NaN,-93.84232219153895,-209.0581717713867,-115.21584957984774
1686790800,25203.35,25204.71,25029.29,25067.32,NaN,NaN,NaN,NaN,25873.567999999887,25868.909000000036,26147.88310000003,23690.97479999998,641.27151198,1113.9819058900036,25366.102222222158,25703.618571428622,NaN,-88.54185465237157,-225.89316789531222,-137.35131324294065
1686794400,25067.82,25125.84,25054.4,25082.48,NaN,NaN,NaN,NaN,25857.834799999888,25860.775100000035,26139.743050000026,23690.97479999998,670.61182251,1137.0684500125037,25262.887777777716,25667.12380952386,NaN,-78.35843246833178,-235.29935382835538,-156.9409213600236
1686798000,25080.61,25085.93,25052.01,25058.44,NaN,NaN,NaN,NaN,25839.522999999885,25852.771700000038,26129.572250000023,23690.97479999998,365.11812653,1138.7073593250038,25167.44111111105,25627.14666666672,NaN,-67.97135843340894,-241.90511940178476,-173.93376096837582
1686801600,25058.21,25058.89,24972.75,25018.89,NaN,NaN,NaN,NaN,25817.39939999989,25845.253500000035,26119.924600000024,23690.97479999998,688.27583883,1156.9744984035037,25072.55444444438,25585.074761904816,NaN,-58.83603843922859,-247.47880901741155,-188.64277057818296
1686805200,25018.89,25039.59,24907.65,24996.1,NaN,NaN,NaN,NaN,25796.09499999989,25836.727400000036,26109.618050000026,23690.97479999998,1117.79770055,1196.0506710045036,25079.84333333327,25540.53000000005,NaN,-49.760498918287,-250.8433942260417,-201.0828953077547
1686808800,24996.23,25038.7,24872.46,24890.09,NaN,NaN,NaN,NaN,25772.704199999887,25827.763800000037,26098.253900000025,23690.97479999998,1524.17816726,1260.5681877695038,25053.752222222156,25488.394285714337,NaN,-46.395675158491656,-259.0774892558693,-212.68181409737764
1686812400,24891.42,24953.59,24846.49,24930.68,NaN,NaN,NaN,NaN,25749.558399999885,25819.610900000036,26086.716400000023,23690.97479999998,976.87227363,1293.0028520895037,25041.91777777771,25439.212380952435,NaN,-37.32519238018989,-259.338304572615,-222.01311219242513
1686816000,24930.66,24989.44,24890.16,24897,NaN,NaN,NaN,NaN,25725.762199999892,25811.10560000004,26075.233600000025,23690.97479999998,669.53006573,1290.7919826495038,25016.022222222156,25387.69619047624,NaN,-29.808668989771775,-259.27394842963986,-229.46527943986808
1686819600,24898.97,24941.53,24844.89,24896.55,NaN,NaN,NaN,NaN,25702.123799999892,25801.68020000004,26064.243550000025,23690.97479999998,702.2691307,1290.6803712265037,24981.949999999935,25334.00333333338,NaN,-21.47156486010931,-256.3047355150047,-234.8331706548954
1686823200,24896.04,24927.81,24840.49,24890.56,NaN,NaN,NaN,NaN,25676.222599999892,25792.551900000042,26053.960050000027,23690.97479999998,692.68682139,1298.1551268965036,24962.309999999932,25281.64571428576,NaN,-13.361793213250905,-251.53541217145903,-238.17361895820812
1686826800,24890.58,25012.36,24770.53,24982.8,NaN,NaN,NaN,NaN,25652.735799999893,25784.78770000004,26044.321350000027,23690.97479999998,1209.62603232,1336.2578243430037,24951.234444444377,25232.94142857148,NaN,0.479626553415585,-237.57408576643866,-238.05371231985424
1686830400,24988.36,25007.29,24887.05,24909.64,NaN,NaN,NaN,NaN,25627.609199999897,25776.32080000004,26034.146650000028,23690.97479999998,1178.25384556,1371.3938424570038,24934.701111111048,25181.681904761954,NaN,6.631407463689214,-229.76445299024272,-236.39586045393193
1686834000,24912.21,25062.45,24892.73,25017.74,13572.8822,13651.1219,13561.3702,13639.3109,25604.045399999894,25769.25730000004,26024.617150000027,23690.97479999998,2020.04558052,1429.9532659335036,24934.573333333265,25136.470952381,NaN,19.19346061577295,-212.40403468421573,-231.59749529998868
1686837600,25018.88,25053.02,24980.3,24992.08,13639.4379,13700.2043,13631.0332,13677.8113,25582.173599999896,25761.216500000042,26015.381800000025,23690.97479999998,1540.25853951,1406.6816234740036,24934.1266666666,25087.931428571483,NaN,26.53482814594105,-198.42896011756238,-224.96378826350343
1686841200,24994.61,25011.93,24935.14,24939.33,13677.9664,13736.0048,13668.3183,13719.9443,25560.115799999894,25752.45000000004,26006.06295000002,23690.97479999998,1122.06980795,1412.6229430435037,24939.59777777771,25041.353809523862,NaN,28.42982569919846,-189.42650613950536,-217.85633183870382
1686844800,24939.33,24993.92,24908.94,24980.48,13719.9287,13728.679,13695.8106,13712.1748,25539.975599999892,25744.580800000043,25996.828600000023,23690.97479999998,843.42102639,1073.5970661675035,24945.131111111044,24998.8590476191,NaN,32.739486470525776,-176.9319737505466,-209.67146022107238
1686848400,24981.96,25141.63,24950.83,25124.86,13712.4379,13762.3296,13685.5837,13757.2516,25527.275799999898,25738.589700000044,25989.92165000003,23690.97479999998,1069.79064306,1012.6386211165036,24970.448888888823,25008.114285714335,NaN,44.84996935184327,-153.6089985312683,-198.45896788311157
1686852000,25125.13,25374.03,25075.05,25372.53,13757.5647,13828.166,13733.1227,13819.6222,25517.5419999999,25734.624300000047,25983.742800000025,23690.97479999998,1514.73369791,1020.4904608825036,25023.335555555488,25019.905714285764,25023.335555555488,67.70450922375377,-113.82833135341934,-181.53284057717312
1686855600,25373.02,25495.04,25334.99,25442.18,13820.3604,13825.4393,13768.3885,13783.2708,25509.9485999999,25731.326700000045,25976.436500000025,23690.97479999998,1967.26271951,1071.3651227000037,25084.6266666666,25039.190952381003,NaN,84.58001034042442,-75.80782765164258,-160.387837992067
1686859200,25440.78,25593.21,25212.62,25559.27,13782.8132,13782.8208,13782.8132,13782.8208,25503.3191999999,25728.079800000047,25970.17830000003,23690.97479999998,1778.22145381,1114.6147402825038,25148.67888888882,25059.629523809574,NaN,99.65805916372554,-35.81526403741009,-135.47332320113563
1686862800,25560.57,25746.69,25503.67,25569.88,NaN,NaN,NaN,NaN,25496.788999999902,25724.195600000046,25963.894950000024,23690.97479999998,1999.69332033,1182.5358307000038,25222.038888888823,25077.090476190526,NaN,105.79663775847351,-3.2275260030437494,-109.02416376151726
1686866400,25569.33,25648.39,25543.73,25623.69,NaN,NaN,NaN,NaN,25492.188799999905,25720.55550000005,25959.742750000023,23690.97479999998,2056.65208029,1251.8378435890038,25289.366666666596,25103.584285714336,NaN,108.52612630583974,26.633494120782416,-81.89263218505732
1686870000,25624.7,25626.67,25543.17,25582.77,NaN,NaN,NaN,NaN,25486.7593999999,25715.904300000053,25955.88470000002,23736.768949999976,1342.3704949,1300.7004620075036,25354.99888888882,25127.40761904767,NaN,102.68297866876064,46.46109115089348,-56.22188751786716
1686873600,25582.77,25583.49,25432.75,25488.38,NaN,NaN,NaN,NaN,25479.6255999999,25709.39180000005,25951.622200000027,23736.768949999976,756.01747183,1304.0875436575038,25416.004444444374,25147.880952381,NaN,88.12661044196669,53.93637553459121,-34.19023490737548
1686877200,25489.56,25564.19,25442.97,25509.04,NaN,NaN,NaN,NaN,25471.0807999999,25703.894100000052,25946.558600000022,23736.768949999976,442.97878858,1270.3465980590038,25474.733333333264,25171.22142857148,NaN,76.01339707922033,60.82651144164993,-15.186885637570402
1686880800,25507.54,25539.7,25479,25537.35,NaN,NaN,NaN,NaN,25462.064599999907,25700.22770000005,25941.880350000025,23736.768949999976,268.65698959,1207.5705391755037,25520.565555555484,25196.99523809529,NaN,66.38145573442816,67.78993403046479,1.4084782960366375
1686884400,25537.41,25590.21,25519.41,25550.15,NaN,NaN,NaN,NaN,25452.278399999905,25696.329100000046,25937.18985000002,23736.768949999976,363.92810228,1176.9233306080037,25540.301111111043,25228.426666666714,NaN,57.668541170567615,73.49415475924616,15.825613588678543
1686888000,25550,25607.67,25512.95,25514.82,NaN,NaN,NaN,NaN,25441.99639999991,25691.69960000005,25932.923850000025,23736.768949999976,351.94660269,1161.0441574560036,25548.37222222215,25256.242857142905,NaN,46.78541773731855,74.30738576032672,27.521968023008178
1686891600,25514.04,25549.91,25460.69,25543.18,NaN,NaN,NaN,NaN,25433.170399999908,25687.66230000005,25929.865700000028,23736.768949999976,411.00330139,1146.4808659905036,25546.584444444376,25287.013333333383,NaN,39.07047432034979,76.36006092344542,37.28958660309563
1686895200,25540.05,25606.13,25516.98,25562.93,NaN,NaN,NaN,NaN,25424.797599999903,25685.382300000052,25926.267900000028,23736.768949999976,518.79300964,1137.7861754030037,25545.81222222215,25318.745714285767,NaN,33.10719524240718,78.6735806561046,45.566385413697425
1686898800,25561.03,25606.44,25522.85,25523.31,NaN,NaN,NaN,NaN,25418.286399999903,25682.59900000005,25922.126050000028,23736.768949999976,360.95210153,1095.3524788635036,25534.65888888882,25348.876666666718,NaN,24.69011768419948,76.42903251894677,51.73891483474729
1686902400,25523.78,25607.94,25523.68,25534.66,NaN,NaN,NaN,NaN,25411.020399999907,25679.70160000005,25917.792200000025,23736.768949999976,464.94755814,1059.6871644925036,25529.313333333263,25375.155714285764,NaN,18.372796442984814,74.70491038847831,56.3321139454935
1686906000,25534.41,25607.47,25532.66,25577.65,NaN,NaN,NaN,NaN,25404.525399999904,25677.65340000005,25913.43000000003,23736.768949999976,469.14197801,982.1419843670037,25539.232222222152,25406.965714285765,NaN,15.6800417642308,75.932166150782,60.252124386551195
1686909600,25577.29,25581.51,25541.88,25550.82,NaN,NaN,NaN,NaN,25396.910999999902,25674.61390000005,25909.223800000025,23736.768949999976,393.16856283,924.7874855330037,25543.874444444373,25432.35047619053,NaN,10.908766562448776,73.88808258961217,62.97931602716339
1686913200,25549.16,25550.9,25455.22,25458.53,NaN,NaN,NaN,NaN,25386.3827999999,25671.047900000052,25904.76495000003,23736.768949999976,669.18286843,902.1431385570038,25535.116666666596,25454.562380952433,NaN,0.8824655355874356,64.08239794664769,63.19993241106025
1686916800,25457.23,25566.67,25455.49,25552.2,NaN,NaN,NaN,NaN,25378.156799999902,25667.078300000052,25900.48805000003,23736.768949999976,475.90672067,883.7674232710038,25535.344444444374,25483.74666666672,NaN,-0.046467158086336724,63.141848463452334,63.18831562153867
1686920400,25552.24,25606.64,25471.24,25476.16,13859.0705,13864.0607,13753.5868,13766.2394,25368.1031999999,25662.10270000005,25895.956100000025,23736.768949999976,909.8041852,875.7681003780037,25531.048888888818,25507.350476190524,NaN,-6.05503925748463,55.619516549682885,61.674555807167515
1686924000,25476.17,25690.34,25170.56,25593.2,13774.5865,13806.8176,13751.6264,13771.3612,25359.4851999999,25658.286200000053,25891.741950000025,23736.768949999976,2367.17929577,918.3903802710036,25536.606666666597,25529.652380952433,NaN,-2.5967364600863263,58.428635232059605,61.02537169214593
1686927600,25592.37,25858.59,25538.93,25808.62,13771.2942,13799.5552,13729.1106,13762.1455,25355.856199999904,25656.39730000005,25888.532950000026,23736.768949999976,1972.58995962,918.6567422765036,25563.905555555484,25550.41857142862,NaN,12.898230425606883,77.14815972415454,64.24992929854766
1686931200,25814.01,25969.7,25761.43,25949.04,13762.2425,13798.8244,13753.0646,13791.2789,25354.725199999903,25656.538800000053,25886.01740000003,23736.768949999976,3051.77867772,982.3346034720034,25611.208888888814,25574.554761904812,NaN,30.30955094203597,102.13686797609262,71.82731703405665
1686934800,25949.34,26312.77,25941.36,26302.67,13791.171,13793.6596,13749.3009,13763.9675,25361.056799999904,25661.502700000055,25885.54950000003,23736.768949999976,2756.69397593,1020.1846362520034,25696.543333333262,25609.954761904813,NaN,61.5467571009311,148.76076341022053,87.21400630928943
1686938400,26304,26509.64,26262.97,26355.57,13763.7494,13766.1598,13715.7932,13716.2616,25368.8247999999,25666.553900000054,25884.864850000027,23736.768949999976,3087.03607237,1071.7038358560035,25782.978888888818,25647.368571428622,NaN,80.48009101577543,187.81412007900872,107.33402906323329
1686942000,26352.07,26397.07,26267.71,26374.42,13717.0014,13725.8788,13680.9547,13690.0733,25376.0849999999,25671.963200000053,25884.513400000033,23736.768949999976,1421.74053826,1075.6723380240035,25874.48999999993,25683.11761904767,NaN,88.35265766413059,217.77485114339652,129.42219347926593
1686945600,26373.95,26442.6,26320.38,26401.18,13692.7806,13692.7806,13689.5713,13689.5713,25385.7593999999,25677.65450000005,25884.126750000036,23736.768949999976,852.18180902,1080.4805548835034,25979.228888888818,25722.089523809573,NaN,89.1832808620936,240.90129455688293,151.71801369478933
1686949200,26403.42,26408.32,26281.16,26292.64,NaN,NaN,NaN,NaN,25394.154799999906,25682.458700000057,25883.542900000033,23736.768949999976,815.13720248,1099.0884755785034,26061.499999999927,25760.38761904767,NaN,76.71881103834656,247.61652749272253,170.89771645437597
1686952800,26293.14,26377.6,26293.14,26362.08,NaN,NaN,NaN,NaN,25422.786399999903,25687.63950000006,25882.071700000033,23736.768949999976,567.78060291,1114.0446562445036,26159.935555555483,25801.008571428625,NaN,67.75805269936376,255.59528232858065,187.8372296292169
1686956400,26363.16,26369.88,26324.74,26336.15,NaN,NaN,NaN,NaN,25447.011199999906,25692.705700000053,25880.07415000003,23787.40444999998,329.73996339,1112.3352493000034,26242.485555555482,25839.04666666672,NaN,55.222365693498745,256.86518674609033,201.6428210525916
1686960000,26336.15,26361.71,26311.05,26311.09,NaN,NaN,NaN,NaN,25472.489199999905,25696.832500000055,25879.05525000003,23787.40444999998,487.8858404,1119.1322111855034,26298.315555555484,25875.281904761956,NaN,41.03278250996979,252.93379919005383,211.90101668008404
1686963600,26311.34,26324.12,26188.49,26193.37,NaN,NaN,NaN,NaN,25493.755399999907,25699.436400000053,25877.54680000003,23787.40444999998,436.45196953,1120.4046445925035,26325.463333333264,25907.593809523863,NaN,20.54354390046754,237.58044655566846,217.03690265520092
1686967200,26194.78,26282.07,26179.02,26271.1,NaN,NaN,NaN,NaN,25515.113399999904,25702.79160000005,25876.092500000028,23787.40444999998,411.63475375,1115.0467317980033,26321.955555555483,25942.25666666672,NaN,9.606222560421713,229.04468085572807,219.43845829530636
1686970800,26271.03,26282.06,26240.93,26252.77,NaN,NaN,NaN,NaN,25538.82239999991,25706.195200000057,25874.596900000026,23787.40444999998,211.93874478,1107.5960639605032,26310.533333333264,25975.10619047624,NaN,-0.9230089394871754,218.28469712094738,219.20770606043456
1686974400,26253.27,26348.53,26239.17,26345.58,NaN,NaN,NaN,NaN,25564.084399999905,25710.959600000057,25873.07055000003,23787.40444999998,314.05320427,1100.0513462670033,26307.328888888816,26014.261904761956,NaN,-3.549699038877833,214.77058226183726,218.3202813007151
1686978000,26345.33,26804.05,26336.92,26678.5,NaN,NaN,NaN,NaN,25596.48559999991,25718.00430000006,25873.549500000026,23787.40444999998,1517.66254665,1152.4773746990033,26338.142222222155,26068.73047619053,NaN,14.245815890716415,236.12755116411063,221.8817352733942
1686981600,26679.93,26770.51,26644.2,26654.58,NaN,NaN,NaN,NaN,25629.19939999991,25723.299400000054,25874.035100000026,23787.40444999998,802.72783576,1172.9553383455034,26378.35777777771,26120.01285714291,NaN,21.103538737570346,248.26115869535715,227.1576199577868
1686985200,26653.94,26659.72,26557.22,26587.79,NaN,NaN,NaN,NaN,25661.033199999903,25728.564100000054,25874.410250000026,23787.40444999998,390.63214915,1159.027802381503,26403.4366666666,26169.392380952435,NaN,17.962209762277666,249.6103821606339,231.64817239835622
1686988800,26586.79,26647.46,26563.5,26591.66,NaN,NaN,NaN,NaN,25695.064599999907,25733.88440000005,25875.029750000023,23787.40444999998,342.18512999,1152.3417228475032,26431.8266666666,26223.350952381003,NaN,13.186759090295425,248.13162126122552,234.9448621709301
1686992400,26592.19,26621.85,26563.22,26588.96,NaN,NaN,NaN,NaN,25728.230199999907,25738.894300000054,25875.38330000003,23787.40444999998,236.84887925,1118.6939575500032,26462.701111111044,26272.720476190527,NaN,7.188072269657766,243.92995250800232,236.74188023834455
1686996000,26586.01,26627.27,26572.31,26585.46,NaN,NaN,NaN,NaN,25761.999399999906,25743.880800000054,25875.964900000024,23787.40444999998,243.21650683,1012.4958181030031,26506.2666666666,26325.54428571434,NaN,0.6697086028048602,237.5790159918506,236.90930738904575
1686999600,26587.21,26593.09,26475.75,26501.17,NaN,NaN,NaN,NaN,25794.091799999907,25748.107800000053,25875.987500000025,23787.40444999998,491.74925566,938.4537829050032,26531.829999999936,26368.780952381003,NaN,-10.990030510140372,223.17176925137028,234.16179976151065
1687003200,26501.17,26569.88,26415.5,26513.07,NaN,NaN,NaN,NaN,25826.54199999991,25751.382300000056,25876.056150000026,23787.40444999998,699.90054797,820.8598764175033,26560.752222222156,26402.32619047624,NaN,-19.0973917713886,210.2900600472749,229.3874518186635
1687006800,26513.32,26572.28,26506.79,26548.02,NaN,NaN,NaN,NaN,25857.846399999908,25755.291100000053,25876.24720000003,23787.40444999998,373.1173235,701.6810437960032,26583.24555555549,26430.849047619096,NaN,-23.03866617224665,200.5891191033552,223.62778527560184
1687010400,26547.02,26551.07,26460.72,26493.83,NaN,NaN,NaN,NaN,25889.530199999906,25758.569700000055,25876.21365000003,23787.40444999998,296.44398652,562.1514395035033,26562.726666666604,26439.951904761954,NaN,-29.7983066950421,186.3799019067992,216.1782086018413
1687014000,26492.36,26531.7,26310.46,26407.47,NaN,NaN,NaN,NaN,25917.324799999908,25760.685100000053,25875.73320000003,23787.40444999998,909.61344956,536.5450850685033,26535.269999999935,26442.423333333383,NaN,-39.95519085274006,166.23422003591622,206.18941088865628
1687017600,26407.47,26493.26,26380.93,26475.26,NaN,NaN,NaN,NaN,25946.988399999904,25764.581000000057,25874.83405000003,23787.40444999998,743.34081195,531.1030352150034,26522.7666666666,26447.225238095292,NaN,-41.78040201469628,153.96390837028594,195.7443103849822
1687021200,26472.63,26487.84,26404.8,26420.02,NaN,NaN,NaN,NaN,25976.602199999903,25768.359000000055,25873.68340000003,23787.40444999998,260.85201157,503.38877566950333,26503.69555555549,26448.122380952434,NaN,-46.04406256111278,138.18923218359123,184.233294744704
1687024800,26417.15,26528.69,26412.41,26520.35,NaN,NaN,NaN,NaN,26007.399599999902,25773.687600000052,25873.064200000033,23787.40444999998,418.44233691,495.9218623695034,26496.072222222156,26458.965714285772,NaN,-41.57953011743746,132.2588820979072,173.83841221534465
1687028400,26520.56,26523.81,26467.06,26472.55,NaN,NaN,NaN,NaN,26034.353399999905,25780.814600000056,25872.32480000003,23787.40444999998,213.04197395,490.0869628975033,26483.5266666666,26464.226190476245,NaN,-41.23691595025656,122.29226727752393,163.5291832277805
1687032000,26474.29,26546.93,26465.05,26540.17,NaN,NaN,NaN,NaN,26057.706199999902,25787.624100000052,25871.630700000034,23787.40444999998,317.53192526,481.5692671405033,26487.859999999935,26473.941428571485,NaN,-36.03597867408877,118.48420988516955,154.52018855925832
1687035600,26540.79,26543.05,26487.37,26517.54,NaN,NaN,NaN,NaN,26079.213399999906,25794.581000000053,25870.96750000003,23787.40444999998,390.51486086,479.27241170700324,26488.356666666597,26483.772380952436,NaN,-33.73999119554105,112.345199564832,146.08519076037305
1687039200,26518.83,26587.76,26518.18,26565.28,NaN,NaN,NaN,NaN,26099.3335999999,25801.32640000005,25870.824200000032,23787.40444999998,261.05891417,471.74361972800324,26490.274444444378,26501.48238095243,26490.274444444378,-28.817380161790965,110.06346555813434,138.8808457199253
1687042800,26567.61,26577.21,26496.05,26515.09,NaN,NaN,NaN,NaN,26118.237799999904,25807.51340000005,25871.012550000032,23837.810149999983,245.68401824,473.4308834010032,26492.636666666596,26513.100952381003,NaN,-28.69048695353456,103.0177370280071,131.70822398154166
1687046400,26516.97,26533.73,26383.73,26449.86,NaN,NaN,NaN,NaN,26134.761199999903,25813.47500000005,25870.85345000003,23837.810149999983,464.31270681,480.94385852800326,26497.346666666595,26522.486190476244,NaN,-32.47053496202197,91.1200552790142,123.59059024103617
1687050000,26449.65,26489.36,26432.38,26488.63,NaN,NaN,NaN,NaN,26152.8783999999,25819.818900000053,25870.79125000003,23837.810149999983,165.38885735,413.33017406300326,26498.83222222215,26529.298095238144,NaN,-31.790177717969556,83.85286809357422,115.64304581154377
1687053600,26488.65,26507.69,26464.59,26476.95,NaN,NaN,NaN,NaN,26172.649799999897,25826.13770000005,25870.891200000035,23837.810149999983,164.80831045,381.43419779750326,26505.15777777771,26519.70047619053,NaN,-31.496935219094325,76.27187678767586,107.76881200677019
1687057200,26476.54,26541.24,26474.53,26539.82,NaN,NaN,NaN,NaN,26193.2653999999,25832.17310000005,25871.54800000003,23837.810149999983,122.58033285,368.0316069825032,26507.32111111104,26514.23571428577,NaN,-26.632306275043533,74.47842916296577,101.1107354380093
